target,horizon,feature,abs_corr,mutual_info,lasso_selection_frequency,rank_score
CPIAUCSL,3,INVEST,0.03356286019485054,0.00437036800863666,0.02564102564102564,0.2377049180327869
CPIAUCSL,3,AWOTMAN,0.01001628300134805,0.005104429472225558,0.07692307692307693,0.22677595628415304
CPIAUCSL,3,NONREVSL,0.02648038631385967,0.0,0.07692307692307693,0.226775956284153
CPIAUCSL,3,IPMAT,0.03737616004226554,0.005064529794087225,0.0,0.22404371584699453
CPIAUCSL,3,NONBORRES,0.023708751889478897,0.0,0.07692307692307693,0.21584699453551914
CPIAUCSL,3,DTCOLNVHFNM,0.0020584382629459503,0.016936381837355352,0.05128205128205128,0.21448087431693988
CPIAUCSL,3,IPFPNSS,0.04955972086702147,0.0,0.0,0.19672131147540983
CPIAUCSL,3,CES3000000008,0.0054482689588363845,0.0035427456918131206,0.07692307692307693,0.1939890710382514
CPIAUCSL,3,INDPRO,0.0456557212534699,0.0,0.0,0.1885245901639344
CPIAUCSL,3,UNRATE,0.007319723349903697,0.01929723185964738,0.0,0.17759562841530052
CPIAUCSL,3,IPMANSICS,0.036982142160363246,0.0,0.0,0.16939890710382513
CPIAUCSL,3,DDURRG3M086SBEA,0.008360492986280945,0.0,0.07692307692307693,0.16939890710382513
CPIAUCSL,3,IPDMAT,0.01404769486762644,0.0,0.05128205128205128,0.1680327868852459
CPIAUCSL,3,IPDCONGD,0.012296779221010488,0.0,0.02564102564102564,0.13934426229508198
CPIAUCSL,3,UEMPLT5,0.006396605531129503,0.0,0.05128205128205128,0.13524590163934425
CPIAUCSL,3,UEMP15T26,0.005358812225997485,0.0,0.0,0.06830601092896176
CPIAUCSL,3,USCONS,0.0017806725706617482,0.0,0.0,0.06284153005464481
CPIAUCSL,3,CUMFNS,0.0011313409071951007,0.0,0.0,0.057377049180327856
CPIAUCSL,6,T5YFFM,0.44375656857046886,0.2907642933905552,0.9487179487179487,0.9740437158469945
CPIAUCSL,6,BUSINVx,0.42609940309258293,0.1926709426253983,1.0,0.953551912568306
CPIAUCSL,6,COMPAPFFx,0.3985668092803882,0.22422377225247692,0.9230769230769231,0.9453551912568307
CPIAUCSL,6,TB3SMFFM,0.5009015306703156,0.23907483872130886,0.6923076923076923,0.9453551912568305
CPIAUCSL,6,CES0600000007,0.36536447962097207,0.21208893838589393,0.8974358974358975,0.9289617486338798
CPIAUCSL,6,AWHMAN,0.3800877435269771,0.18339698307484031,0.8461538461538461,0.9153005464480874
CPIAUCSL,6,HOUSTMW,0.29284775984044276,0.14900654051479867,0.9487179487179487,0.905737704918033
CPIAUCSL,6,AAAFFM,0.5102538668243357,0.3829072907844413,0.4358974358974359,0.8825136612021858
CPIAUCSL,6,T1YFFM,0.3565699321586517,0.261473986719011,0.48717948717948717,0.8756830601092896
CPIAUCSL,6,AMDMUOx,0.2955438734771236,0.09905160743302854,0.9487179487179487,0.8756830601092895
CPIAUCSL,6,PERMITNE,0.15941895353581922,0.19644642952252056,0.717948717948718,0.8674863387978142
CPIAUCSL,6,PERMITMW,0.2126201571655077,0.17440495135369094,0.6153846153846154,0.860655737704918
CPIAUCSL,6,USWTRADE,0.22597139110544914,0.10483688458718454,0.9230769230769231,0.8551912568306012
CPIAUCSL,6,USFIRE,0.24924425307682693,0.09769565938645197,0.6410256410256411,0.8265027322404371
CPIAUCSL,6,M2REAL,0.22489247318873032,0.0654812978200976,0.9487179487179487,0.8101092896174865
CPIAUCSL,6,PERMITW,0.2355315195275724,0.12868343065847387,0.48717948717948717,0.8046448087431695
CPIAUCSL,6,BAA,0.1788894652980388,0.09114344738120428,0.6923076923076923,0.8005464480874317
CPIAUCSL,6,HOUSTW,0.24573106942099973,0.07887298825865141,0.6410256410256411,0.796448087431694
CPIAUCSL,6,TB3MS,0.1512699399724008,0.14534484434753203,0.5384615384615384,0.7950819672131147
CPIAUCSL,6,PERMITS,0.05130068891410784,0.21317259186844106,0.5384615384615384,0.7622950819672131
CPIAUCSL,6,GS10,0.1705110116620339,0.043843752834561656,0.9230769230769231,0.7540983606557378
CPIAUCSL,6,BAAFFM,0.4662676402337496,0.36116698316003415,0.07692307692307693,0.7226775956284154
CPIAUCSL,6,TB6SMFFM,0.47579146387889726,0.25949941491668893,0.05128205128205128,0.6912568306010929
CPIAUCSL,6,HOUSTNE,0.20166499185693576,0.18877353094658567,0.10256410256410256,0.6612021857923497
CPIAUCSL,6,T10YFFM,0.4637921524668774,0.286895170191233,0.0,0.657103825136612
CPIAUCSL,6,CUSR0000SAD,0.037022813148749174,0.09874891107624784,0.5641025641025641,0.657103825136612
CPIAUCSL,6,GS1,0.1519170767957854,0.1647624409960362,0.1794871794871795,0.6434426229508197
CPIAUCSL,6,CONSPI,0.06923654413282734,0.02536500625301974,0.717948717948718,0.6407103825136612
CPIAUCSL,6,HOUSTS,0.20663454442645277,0.16866438365444392,0.07692307692307693,0.6325136612021858
CPIAUCSL,6,GS5,0.16885261789894856,0.06570361994675622,0.28205128205128205,0.6256830601092896
CPIAUCSL,6,AAA,0.18130093977992318,0.03712448088072806,0.38461538461538464,0.6202185792349727
CPIAUCSL,6,CLF16OV,0.12259076021272568,0.05000186199827761,0.3333333333333333,0.6092896174863388
CPIAUCSL,6,OILPRICEx,0.04946224534036562,0.08877142486029976,0.41025641025641024,0.6051912568306012
CPIAUCSL,6,UMCSENTx,0.03916744324451762,0.09506334578315023,0.46153846153846156,0.6051912568306012
CPIAUCSL,6,CES1021000001,0.13035300554967838,0.10711154282728863,0.1794871794871795,0.6024590163934427
CPIAUCSL,6,NDMANEMP,0.06597635721594283,0.04043248843500846,0.46153846153846156,0.6024590163934426
CPIAUCSL,6,PERMIT,0.17105056727432832,0.18353917936109898,0.02564102564102564,0.5915300546448088
CPIAUCSL,6,HOUST,0.26965220412175045,0.11945455237219527,0.02564102564102564,0.5860655737704917
CPIAUCSL,6,CP3Mx,0.1407499882690017,0.13038478215732452,0.07692307692307693,0.5833333333333333
CPIAUCSL,6,AMDMNOx,0.06396000794886038,0.025999708781107245,0.48717948717948717,0.5806010928961749
CPIAUCSL,6,CPIULFSL,0.06009863019847153,0.11329639478166076,0.20512820512820512,0.5778688524590163
CPIAUCSL,6,USTPU,0.10893540084414416,0.06881127021035116,0.23076923076923078,0.5765027322404371
CPIAUCSL,6,DMANEMP,0.06936805540864323,0.09308231847330273,0.20512820512820512,0.5751366120218578
CPIAUCSL,6,EXJPUSx,0.017307850008737594,0.10254044132822848,0.48717948717948717,0.569672131147541
CPIAUCSL,6,ISRATIOx,0.03066552336014743,0.033774000370958124,0.6923076923076923,0.5601092896174863
CPIAUCSL,6,CPIAUCSL,0.05507136428596423,0.0882528046119786,0.2564102564102564,0.5573770491803279
CPIAUCSL,6,CUSR0000SA0L2,0.05050317273108581,0.04044603225496202,0.4358974358974359,0.5573770491803279
CPIAUCSL,6,IPBUSEQ,0.10300474207165053,0.0,0.5897435897435898,0.546448087431694
CPIAUCSL,6,VIXCLSx,0.020608663691417138,0.0899719991686787,0.46153846153846156,0.5423497267759562
CPIAUCSL,6,TB6MS,0.15001353425534797,0.15465178438523886,0.0,0.5396174863387978
CPIAUCSL,6,CUSR0000SA0L5,0.05730069143423518,0.11069385607869853,0.10256410256410256,0.5327868852459016
CPIAUCSL,6,BOGMBASE,0.049036285602737005,0.046806381138284614,0.3333333333333333,0.5273224043715847
CPIAUCSL,6,S&P div yield,0.06383739689388239,0.03708201858116622,0.28205128205128205,0.5136612021857924
CPIAUCSL,6,FEDFUNDS,0.15962497019679814,0.0778531368327009,0.05128205128205128,0.5136612021857924
CPIAUCSL,6,EXSZUSx,0.05590893398701058,0.0,0.5641025641025641,0.49863387978142076
CPIAUCSL,6,MANEMP,0.07221145147058765,0.12455341371682183,0.0,0.49590163934426235
CPIAUCSL,6,USTRADE,0.08051440557771153,0.042050141085669956,0.15384615384615385,0.4890710382513661
CPIAUCSL,6,EXCAUSx,0.05499259189617521,0.037460001023423395,0.2564102564102564,0.48360655737704916
CPIAUCSL,6,CUSR0000SAS,0.031001634763717468,0.14805938758485926,0.10256410256410256,0.48360655737704916
CPIAUCSL,6,S&P PE ratio,0.0953631193073017,0.028888956259228937,0.20512820512820512,0.48224043715846987
CPIAUCSL,6,SRVPRD,0.07524787913193175,0.05396048201248238,0.07692307692307693,0.4795081967213115
CPIAUCSL,6,CPIAPPSL,0.01366714619712832,0.06021427114512434,0.41025641025641024,0.46038251366120225
CPIAUCSL,6,CPITRNSL,0.04927222283721434,0.04884531981276652,0.1794871794871795,0.4576502732240438
CPIAUCSL,6,PCEPI,0.05013458152151938,0.0,0.48717948717948717,0.4521857923497268
CPIAUCSL,6,USGOVT,0.038466167532558805,0.0028126580683922597,0.48717948717948717,0.44945355191256836
CPIAUCSL,6,M2SL,0.026000793906116135,1.2615587787312421e-05,0.5384615384615384,0.4426229508196721
CPIAUCSL,6,CMRMTSPLx,0.02161915205524388,0.02577133885084404,0.46153846153846156,0.4412568306010929
CPIAUCSL,6,PAYEMS,0.0652999704384038,0.08185900676066282,0.0,0.4357923497267759
CPIAUCSL,6,IPNMAT,0.04176332899205194,0.0035009527121863115,0.4358974358974359,0.4344262295081967
CPIAUCSL,6,TOTRESNS,0.06327970198274746,0.0,0.358974358974359,0.42213114754098363
CPIAUCSL,6,WPSID61,0.04670394468001842,0.05777608810673085,0.07692307692307693,0.42213114754098363
CPIAUCSL,6,CPIMEDSL,0.014672017501811754,0.16974136840732745,0.07692307692307693,0.42213114754098363
CPIAUCSL,6,CES0600000008,0.004256182602045055,0.08326470018827381,0.3076923076923077,0.4166666666666667
CPIAUCSL,6,HWI,0.04461876039874218,0.0,0.46153846153846156,0.41393442622950816
CPIAUCSL,6,NONREVSL,0.009929663788050267,0.039872264288790316,0.41025641025641024,0.4112021857923498
CPIAUCSL,6,WPSFD49207,0.040610415056286105,0.08202956280281049,0.05128205128205128,0.40710382513661214
CPIAUCSL,6,CE16OV,0.062475692761525946,0.014091054386947466,0.1794871794871795,0.4057377049180328
CPIAUCSL,6,IPB51222S,0.029879317439080667,0.0,0.48717948717948717,0.3948087431693989
CPIAUCSL,6,USGOOD,0.059227699309363474,0.05450726114796067,0.0,0.3948087431693989
CPIAUCSL,6,PPICMM,0.023612222342696387,0.0,0.5128205128205128,0.39207650273224043
CPIAUCSL,6,RETAILx,0.11790599543407156,0.018965468777813133,0.05128205128205128,0.39071038251366125
CPIAUCSL,6,EXUSUKx,0.03443352314852146,0.023128309235789235,0.2564102564102564,0.3879781420765028
CPIAUCSL,6,IPCONGD,0.011793746165907665,0.03148671906707756,0.38461538461538464,0.3879781420765027
CPIAUCSL,6,UEMP5TO14,0.014360133874439419,0.01212507990534295,0.46153846153846156,0.3866120218579234
CPIAUCSL,6,IPNCONGD,0.02067305731893979,0.0,0.5128205128205128,0.3784153005464481
CPIAUCSL,6,IPFUELS,0.01641471555598029,0.0,0.5384615384615384,0.3715846994535519
CPIAUCSL,6,CLAIMSx,0.029754391758208928,0.040728151294052495,0.10256410256410256,0.366120218579235
CPIAUCSL,6,M1SL,0.0024779140338152916,0.045724056323873,0.3076923076923077,0.3620218579234973
CPIAUCSL,6,W875RX1,0.022351431201386645,0.0093422955183744,0.3076923076923077,0.35928961748633875
CPIAUCSL,6,IPFINAL,0.04452390415587179,0.0,0.3076923076923077,0.35655737704918034
CPIAUCSL,6,UEMP15OV,0.009722795155621073,0.03679731729585578,0.28205128205128205,0.34972677595628415
CPIAUCSL,6,AWOTMAN,0.008283291510438166,0.03911325869060445,0.28205128205128205,0.3497267759562841
CPIAUCSL,6,WPSFD49502,0.03928186048356387,0.012139850878444935,0.1794871794871795,0.34562841530054644
CPIAUCSL,6,CES3000000008,0.002418661105451341,0.047426726150952,0.2564102564102564,0.33879781420765026
CPIAUCSL,6,RPI,0.011680770018862951,0.0,0.48717948717948717,0.3265027322404372
CPIAUCSL,6,DSERRG3M086SBEA,0.02369844838412679,0.0,0.358974358974359,0.3237704918032787
CPIAUCSL,6,HWIURATIO,0.03607768608761029,0.015050120486489238,0.10256410256410256,0.3224043715846994
CPIAUCSL,6,BUSLOANS,0.002341593985231576,0.0,0.5384615384615384,0.3087431693989071
CPIAUCSL,6,S&P 500,0.020470496526353923,0.0,0.38461538461538464,0.3087431693989071
CPIAUCSL,6,DNDGRG3M086SBEA,0.04535391881584137,0.029379595109354284,0.0,0.3046448087431694
CPIAUCSL,6,CUSR0000SAC,0.04750503189871891,0.011172760704310392,0.05128205128205128,0.3005464480874317
CPIAUCSL,6,IPFPNSS,0.042432063952297046,0.029102326278723112,0.0,0.2937158469945355
CPIAUCSL,6,IPMANSICS,0.022571247959509204,0.023698223404946983,0.07692307692307693,0.2827868852459016
CPIAUCSL,6,UEMPMEAN,0.0033732016776881982,0.0037749359029382035,0.3333333333333333,0.27868852459016397
CPIAUCSL,6,IPMAT,0.009003127714575215,0.0,0.41025641025641024,0.27459016393442626
CPIAUCSL,6,REALLN,0.0203304504760741,0.0,0.28205128205128205,0.27049180327868855
CPIAUCSL,6,INVEST,0.021744614009859182,0.0,0.2564102564102564,0.27049180327868855
CPIAUCSL,6,WPSID62,0.03560703321589153,0.008912991705536832,0.05128205128205128,0.2568306010928962
CPIAUCSL,6,CUMFNS,0.014762276066551835,0.006393355211929741,0.1794871794871795,0.2527322404371585
CPIAUCSL,6,UNRATE,0.008354114034588217,0.01897891447510558,0.1794871794871795,0.2527322404371585
CPIAUCSL,6,DTCTHFNM,0.0028653441453221377,0.007834642255239999,0.23076923076923078,0.23224043715846998
CPIAUCSL,6,DDURRG3M086SBEA,0.017568623919668937,0.027822701093647595,0.02564102564102564,0.23087431693989072
CPIAUCSL,6,UEMP27OV,0.013995599188673418,0.0,0.23076923076923078,0.22404371584699453
CPIAUCSL,6,IPDCONGD,0.02379977757084768,0.009227085090202092,0.02564102564102564,0.21994535519125682
CPIAUCSL,6,UEMP15T26,0.00028859797127489496,0.06581612442959361,0.0,0.21448087431693988
CPIAUCSL,6,DPCERA3M086SBEA,0.012706543112302788,0.015002792594467351,0.05128205128205128,0.20218579234972678
CPIAUCSL,6,NONBORRES,0.007208608592948283,0.0,0.23076923076923078,0.19398907103825136
CPIAUCSL,6,INDPRO,0.026799743752045968,0.0,0.05128205128205128,0.18579234972677597
CPIAUCSL,6,IPDMAT,0.0071518952189507014,0.0,0.20512820512820512,0.17896174863387979
CPIAUCSL,6,CES2000000008,0.00963346272630848,0.0,0.1794871794871795,0.1762295081967213
CPIAUCSL,6,UEMPLT5,0.0015569129106400442,0.0,0.23076923076923078,0.16939890710382513
CPIAUCSL,6,USCONS,0.005542426978003917,0.0035336761915489845,0.05128205128205128,0.14207650273224046
CPIAUCSL,6,DTCOLNVHFNM,0.0008715762651980581,0.0031197376329861193,0.07692307692307693,0.13797814207650272
CPIAUCSL,12,AAAFFM,0.5015232089637696,0.502734572258797,0.5384615384615384,0.9754098360655737
CPIAUCSL,12,CES0600000007,0.38324455773388105,0.3075014373899325,0.9487179487179487,0.9603825136612022
CPIAUCSL,12,TB3SMFFM,0.473256275924447,0.28523073291700385,0.7435897435897436,0.9603825136612022
CPIAUCSL,12,T5YFFM,0.4201383791708149,0.36430517501871096,0.6153846153846154,0.953551912568306
CPIAUCSL,12,BUSINVx,0.4132794352463614,0.17532912735714223,0.9487179487179487,0.9330601092896176
CPIAUCSL,12,COMPAPFFx,0.36538687766877365,0.23192770296119614,0.8717948717948718,0.9330601092896175
CPIAUCSL,12,HOUSTMW,0.36078509285747956,0.22647242579162397,0.8717948717948718,0.9248633879781422
CPIAUCSL,12,PERMITMW,0.28191571584162806,0.2582783025698423,0.4358974358974359,0.8961748633879781
CPIAUCSL,12,AMDMUOx,0.3250650653490613,0.1573529406896239,0.7435897435897436,0.8811475409836066
CPIAUCSL,12,USWTRADE,0.24080213585385513,0.16491531604640208,0.8461538461538461,0.8743169398907105
CPIAUCSL,12,PERMITNE,0.22318438825916453,0.24506085887109252,0.4358974358974359,0.8743169398907105
CPIAUCSL,12,USFIRE,0.2767543876661478,0.16117493535885208,0.5128205128205128,0.8633879781420766
CPIAUCSL,12,T1YFFM,0.3105388171707014,0.2503197902293852,0.38461538461538464,0.8579234972677595
CPIAUCSL,12,AWHMAN,0.38739008550986254,0.37963893794593995,0.3333333333333333,0.8346994535519127
CPIAUCSL,12,PERMITW,0.2850664121714533,0.18624933816842715,0.38461538461538464,0.8333333333333334
CPIAUCSL,12,M2REAL,0.20617553377549322,0.10070596983844426,0.8974358974358975,0.8196721311475409
CPIAUCSL,12,PERMITS,0.08077799888949871,0.2681483918124097,0.41025641025641024,0.8114754098360656
CPIAUCSL,12,BAAFFM,0.4616247375284327,0.4824685912306257,0.1282051282051282,0.7322404371584699
CPIAUCSL,12,HOUSTNE,0.2690845634624614,0.16830001292958174,0.2564102564102564,0.7131147540983607
CPIAUCSL,12,CONSPI,0.06208494590207377,0.08633813137451529,0.46153846153846156,0.7131147540983607
CPIAUCSL,12,USTRADE,0.09311497421122726,0.10133004523406175,0.38461538461538464,0.7049180327868854
CPIAUCSL,12,T10YFFM,0.44617299194508236,0.38051967430446254,0.02564102564102564,0.6734972677595629
CPIAUCSL,12,EXSZUSx,0.05362674692025025,0.07527667149371853,0.41025641025641024,0.6721311475409836
CPIAUCSL,12,GS10,0.15446103922695656,0.06416417105722427,0.358974358974359,0.6666666666666666
CPIAUCSL,12,AAA,0.16712828051900425,0.061906323508416516,0.358974358974359,0.6666666666666666
CPIAUCSL,12,CUSR0000SA0L2,0.0452420375708067,0.11483096603481302,0.38461538461538464,0.6584699453551913
CPIAUCSL,12,TB6SMFFM,0.43343167731208593,0.3330671182396139,0.0,0.6489071038251366
CPIAUCSL,12,NDMANEMP,0.07270729986462968,0.14545945779683933,0.3076923076923077,0.6434426229508197
CPIAUCSL,12,HOUSTW,0.2921222475024602,0.1630525698005756,0.1282051282051282,0.6420765027322405
CPIAUCSL,12,GS1,0.1409242740460735,0.1255812977161468,0.23076923076923078,0.6407103825136612
CPIAUCSL,12,TB3MS,0.14413241145268132,0.15609996023687867,0.20512820512820512,0.6366120218579235
CPIAUCSL,12,HOUST,0.33250736498991734,0.22712719198162024,0.05128205128205128,0.6311475409836066
CPIAUCSL,12,HOUSTS,0.2551669936808518,0.22120672622107707,0.10256410256410256,0.6297814207650273
CPIAUCSL,12,FEDFUNDS,0.14977950263961445,0.1199404397278312,0.20512820512820512,0.6202185792349727
CPIAUCSL,12,BAA,0.17444471863311578,0.049707965875075644,0.3333333333333333,0.6161202185792349
CPIAUCSL,12,OILPRICEx,0.03785593948155109,0.1217636680701073,0.358974358974359,0.6147540983606558
CPIAUCSL,12,CPIAUCSL,0.04869430940296899,0.09642798292997945,0.358974358974359,0.6065573770491804
CPIAUCSL,12,VIXCLSx,0.023431246117415823,0.1239312838640072,0.38461538461538464,0.6065573770491803
CPIAUCSL,12,S&P div yield,0.054338930867532886,0.06420942475232039,0.358974358974359,0.5956284153005466
CPIAUCSL,12,PERMIT,0.22688148575910666,0.2157609185956164,0.05128205128205128,0.5956284153005464
CPIAUCSL,12,CP3Mx,0.13434968382294016,0.15974683295921732,0.1282051282051282,0.587431693989071
CPIAUCSL,12,CLF16OV,0.1318514204687042,0.0526373314697115,0.28205128205128205,0.5710382513661202
CPIAUCSL,12,SRVPRD,0.08524502323175721,0.10585646968433293,0.20512820512820512,0.5683060109289618
CPIAUCSL,12,CPIULFSL,0.05252026433008415,0.12180633705427768,0.23076923076923078,0.5669398907103825
CPIAUCSL,12,IPFUELS,0.023898428803349657,0.05637420678916394,0.41025641025641024,0.5573770491803279
CPIAUCSL,12,MANEMP,0.08997962039189802,0.10904731586225447,0.1794871794871795,0.5573770491803278
CPIAUCSL,12,UMCSENTx,0.042058409881487395,0.03538693864014952,0.38461538461538464,0.5355191256830601
CPIAUCSL,12,TB6MS,0.14400200219396903,0.11183509850556739,0.07692307692307693,0.5300546448087432
CPIAUCSL,12,IPNMAT,0.05115943565313875,0.000196708486436048,0.4358974358974359,0.5273224043715846
CPIAUCSL,12,S&P PE ratio,0.10221041125525411,0.059714666497617586,0.20512820512820512,0.5245901639344263
CPIAUCSL,12,CPIMEDSL,0.012712778451653797,0.14709032669518374,0.3333333333333333,0.5204918032786886
CPIAUCSL,12,GS5,0.1502660716664443,0.0651217799858892,0.10256410256410256,0.5095628415300547
CPIAUCSL,12,ISRATIOx,0.02930497456496563,0.03568479084830001,0.38461538461538464,0.5081967213114754
CPIAUCSL,12,EXUSUKx,0.0312555338918029,0.07421229161821374,0.3076923076923077,0.5068306010928961
CPIAUCSL,12,USGOVT,0.0640048256204351,0.037302839496074824,0.28205128205128205,0.4972677595628416
CPIAUCSL,12,CES1021000001,0.12497103060539955,0.09072165031191126,0.07692307692307693,0.49726775956284147
CPIAUCSL,12,NONREVSL,0.007105856217820948,0.06438330125080327,0.38461538461538464,0.4945355191256831
CPIAUCSL,12,CUSR0000SA0L5,0.049354615259829274,0.10761040388560739,0.15384615384615385,0.4931693989071038
CPIAUCSL,12,CUSR0000SAS,0.027295032597803356,0.1743514821518568,0.15384615384615385,0.4877049180327868
CPIAUCSL,12,AMDMNOx,0.06545913328578239,0.0,0.38461538461538464,0.48224043715847004
CPIAUCSL,12,EXCAUSx,0.05646241923313392,0.02769013476230331,0.3076923076923077,0.476775956284153
CPIAUCSL,12,CPITRNSL,0.04431594600260836,0.060374524245013994,0.23076923076923078,0.476775956284153
CPIAUCSL,12,RETAILx,0.1174194032284195,0.03812846063204889,0.15384615384615385,0.46038251366120214
CPIAUCSL,12,PAYEMS,0.07779435473260114,0.078815631727021,0.07692307692307693,0.45901639344262296
CPIAUCSL,12,DMANEMP,0.09025607320694837,0.10446958583041965,0.0,0.4576502732240437
CPIAUCSL,12,USTPU,0.12270966208734926,0.04296965340879666,0.1282051282051282,0.45628415300546443
CPIAUCSL,12,CPIAPPSL,0.015769893998052016,0.034943766123578524,0.38461538461538464,0.453551912568306
CPIAUCSL,12,CUSR0000SAD,0.025922540113311753,0.05908806242231712,0.28205128205128205,0.4480874316939891
CPIAUCSL,12,CE16OV,0.0688104479973703,0.061221178342565796,0.10256410256410256,0.4412568306010929
CPIAUCSL,12,WPSID61,0.03550382760795231,0.013808205126003337,0.358974358974359,0.43715846994535523
CPIAUCSL,12,IPBUSEQ,0.1070905505902227,0.005649938642442454,0.23076923076923078,0.43579234972677594
CPIAUCSL,12,IPB51222S,0.016948376823424476,0.017101611992966337,0.38461538461538464,0.43169398907103823
CPIAUCSL,12,M2SL,0.02808278686327236,0.0,0.41025641025641024,0.430327868852459
CPIAUCSL,12,DSERRG3M086SBEA,0.02354798138639693,0.008680702106962368,0.38461538461538464,0.42896174863387976
CPIAUCSL,12,IPNCONGD,0.028580615853128318,0.013280350800634277,0.358974358974359,0.4234972677595629
CPIAUCSL,12,UEMPMEAN,0.019053352980122,0.05949409956613616,0.28205128205128205,0.4234972677595628
CPIAUCSL,12,IPFINAL,0.051707760448918325,0.016150306632641165,0.2564102564102564,0.41803278688524587
CPIAUCSL,12,PPICMM,0.010154232910203882,0.02937357729114831,0.38461538461538464,0.41803278688524587
CPIAUCSL,12,IPCONGD,0.006748423954821256,0.009308283752893498,0.41025641025641024,0.40163934426229514
CPIAUCSL,12,CES0600000008,0.00574400168566182,0.08003941780170054,0.2564102564102564,0.3961748633879781
CPIAUCSL,12,UEMP27OV,0.0027699182725516567,0.07139153527129904,0.3076923076923077,0.39207650273224043
CPIAUCSL,12,BOGMBASE,0.025695051177655696,0.0015920568465701557,0.358974358974359,0.39071038251366125
CPIAUCSL,12,EXJPUSx,0.003517643395884118,0.04735961623583673,0.358974358974359,0.39071038251366125
CPIAUCSL,12,CMRMTSPLx,0.024440801828518426,0.0,0.38461538461538464,0.389344262295082
CPIAUCSL,12,USGOOD,0.07628149582851415,0.021725604441348967,0.1282051282051282,0.3852459016393442
