target,horizon,feature,abs_corr,mutual_info,lasso_selection_frequency,rank_score
S&P 500,3,INVEST,0.02010197448953635,0.0,0.0,0.31420765027322406
S&P 500,3,UEMP27OV,0.019765317261124408,0.0,0.0,0.3114754098360656
S&P 500,3,AWOTMAN,0.004058924620421955,0.005181821332996606,0.0,0.30601092896174864
S&P 500,3,EXJPUSx,0.018897939896607083,0.0,0.0,0.30601092896174864
S&P 500,3,IPMANSICS,0.01801603648512062,0.0,0.0,0.3005464480874317
S&P 500,3,DTCOLNVHFNM,0.01740420197027086,0.0,0.0,0.2923497267759563
S&P 500,3,W875RX1,0.016772929913569393,0.0,0.0,0.28415300546448086
S&P 500,3,EXSZUSx,0.015695235682888692,0.0,0.0,0.2759562841530055
S&P 500,3,WPSFD49207,0.00021405372536477318,0.002751774344607494,0.0,0.2759562841530055
S&P 500,3,NONBORRES,0.015623056725863541,0.0,0.0,0.273224043715847
S&P 500,3,IPDCONGD,0.012096420168759682,0.0,0.0,0.2568306010928962
S&P 500,3,UMCSENTx,0.010025099800850654,0.0,0.0,0.25136612021857924
S&P 500,3,CUSR0000SA0L2,0.009640043369508194,0.0,0.0,0.24590163934426232
S&P 500,3,BOGMBASE,0.009557648560450561,0.0,0.0,0.24316939890710385
S&P 500,3,REALLN,0.008357306887207618,0.0,0.0,0.2377049180327869
S&P 500,3,CPITRNSL,0.007370339785861077,0.0,0.0,0.23497267759562843
S&P 500,3,RETAILx,0.0037775160695482242,0.0,0.0,0.21311475409836067
S&P 500,3,AMDMNOx,0.0033444367368970127,0.0,0.0,0.2103825136612022
S&P 500,6,T1YFFM,0.1285168555190514,0.10313778973765286,0.23076923076923078,0.9275956284153004
S&P 500,6,AAA,0.1833759937495251,0.05360806126798767,0.41025641025641024,0.9098360655737704
S&P 500,6,MANEMP,0.11696309390832813,0.08049781339710416,0.4358974358974359,0.907103825136612
S&P 500,6,AMDMUOx,0.18090428813423276,0.0472557424637432,0.5897435897435898,0.8934426229508197
S&P 500,6,BAAFFM,0.11065851773318124,0.0737125355353152,0.38461538461538464,0.883879781420765
S&P 500,6,BUSINVx,0.17776903362477228,0.05095421636065112,0.1794871794871795,0.8633879781420765
S&P 500,6,HOUSTMW,0.11063318863310084,0.06192755741706346,0.3076923076923077,0.8510928961748633
S&P 500,6,COMPAPFFx,0.07984595039576578,0.07238369247371912,0.38461538461538464,0.8456284153005464
S&P 500,6,GS1,0.17283437081437864,0.043426018033515756,0.05128205128205128,0.8360655737704917
S&P 500,6,VIXCLSx,0.08243493628885143,0.07189285067379103,0.23076923076923078,0.8292349726775955
S&P 500,6,HOUSTNE,0.1341452166891997,0.04091608476380948,0.02564102564102564,0.8073770491803279
S&P 500,6,USWTRADE,0.10125690745822971,0.040612316642939295,0.28205128205128205,0.7896174863387978
S&P 500,6,USTPU,0.058594380580488124,0.06288382467088738,0.3076923076923077,0.7882513661202187
S&P 500,6,NDMANEMP,0.08704825884240154,0.03527371326884454,0.1282051282051282,0.7513661202185792
S&P 500,6,S&P PE ratio,0.09538010009871718,0.03638036884982787,0.02564102564102564,0.75
S&P 500,6,TB6SMFFM,0.12683885471616546,0.08879126622614253,0.0,0.7418032786885246
S&P 500,6,PERMITNE,0.12698443005799132,0.0833973730912434,0.0,0.7390710382513661
S&P 500,6,USGOOD,0.10117208655965196,0.12156811726684902,0.0,0.7363387978142076
S&P 500,6,AWHMAN,0.04122351616233737,0.05894396093765142,0.05128205128205128,0.73224043715847
S&P 500,6,DMANEMP,0.12160504013215627,0.08302129730459162,0.0,0.7281420765027322
S&P 500,6,TB3MS,0.12420155862405804,0.07460080724796025,0.0,0.7226775956284154
S&P 500,6,GS5,0.1911483247973257,0.0,0.5384615384615384,0.7172131147540983
S&P 500,6,PERMITMW,0.10524375570238992,0.07486429160974817,0.0,0.7062841530054644
S&P 500,6,HOUSTS,0.0769515158710916,0.1134287778995704,0.0,0.703551912568306
S&P 500,6,T5YFFM,0.07863719483561882,0.09192487096700486,0.0,0.6953551912568305
S&P 500,6,PERMIT,0.0774496023489075,0.08902386467591716,0.0,0.6871584699453552
S&P 500,6,PAYEMS,0.07262464156974127,0.0915281750419612,0.0,0.6816939890710382
S&P 500,6,TB6MS,0.14674201477090526,0.04357221982631998,0.0,0.6816939890710382
S&P 500,6,HOUST,0.09867321831879355,0.06352972924791267,0.0,0.6734972677595629
S&P 500,6,BAA,0.18246275960108566,0.0,0.05128205128205128,0.6734972677595629
S&P 500,6,AAAFFM,0.08601327190361162,0.06569332961273933,0.0,0.6653005464480874
S&P 500,6,TB3SMFFM,0.13771024139259969,0.03525907744699941,0.0,0.6489071038251367
S&P 500,6,PERMITS,0.03935178330509929,0.1019051502318411,0.0,0.6325136612021858
S&P 500,6,HWI,0.025940564522430716,0.028666510724970617,0.2564102564102564,0.6256830601092896
S&P 500,6,UEMP15OV,0.06097801411086714,0.06246320203576472,0.0,0.6215846994535519
S&P 500,6,CES1021000001,0.11847408145464247,0.03482048418772443,0.0,0.6215846994535519
S&P 500,6,FEDFUNDS,0.13053585862782274,0.020758216939882335,0.0,0.610655737704918
S&P 500,6,UEMP27OV,0.06089952594859341,0.054119447296635315,0.0,0.6079234972677595
S&P 500,6,HOUSTW,0.05728806926620468,0.06243097285393695,0.0,0.6051912568306012
S&P 500,6,CP3Mx,0.14987804015400744,0.011333120691456866,0.0,0.6051912568306012
S&P 500,6,CE16OV,0.059876956026637604,0.052391241501660524,0.0,0.5915300546448088
S&P 500,6,PERMITW,0.049760775977938924,0.05242165963309331,0.0,0.5778688524590164
S&P 500,6,SRVPRD,0.05607914622457272,0.04383264741101334,0.0,0.569672131147541
S&P 500,6,T10YFFM,0.08758918155098466,0.026404877972703744,0.0,0.569672131147541
S&P 500,6,M2REAL,0.13712046053822793,0.001977894363721422,0.0,0.564207650273224
S&P 500,6,CES0600000007,0.019549132420398078,0.09596271369546994,0.0,0.5614754098360656
S&P 500,6,IPMAT,0.029407075632554815,0.06869614978896799,0.0,0.5587431693989071
S&P 500,6,USTRADE,0.04041650000340875,0.0433060533737919,0.0,0.5396174863387979
S&P 500,6,IPB51222S,0.04006744942863089,0.042500262845381886,0.0,0.5341530054644809
S&P 500,6,IPBUSEQ,0.012418056208157432,0.10393968591754765,0.0,0.5286885245901639
S&P 500,6,EXSZUSx,0.055110159493684,0.029576143914447073,0.0,0.523224043715847
S&P 500,6,GS10,0.1753193975926136,0.0,0.0,0.5136612021857924
S&P 500,6,PPICMM,0.01466643278952099,0.07446192408833374,0.0,0.5013661202185792
S&P 500,6,UNRATE,0.05421270303903415,0.017174227886624926,0.0,0.49863387978142076
S&P 500,6,USFIRE,0.06956971664414362,0.009793266704102077,0.0,0.49590163934426235
S&P 500,6,EXJPUSx,0.07647245264974604,0.005693579999378695,0.0,0.49590163934426235
S&P 500,6,CLF16OV,0.0459052385451462,0.013283692655970292,0.0,0.48224043715846987
S&P 500,6,CUSR0000SAS,0.02499508593384224,0.04007242459315519,0.0,0.48224043715846987
S&P 500,6,S&P div yield,0.11248364709889039,0.0,0.0,0.4726775956284153
S&P 500,6,CPIMEDSL,0.0315131115382382,0.026407882242392766,0.0,0.47131147540983603
S&P 500,6,EXCAUSx,0.06036320698853981,0.0022670649870355497,0.0,0.46857923497267756
S&P 500,6,W875RX1,0.004171975159008656,0.08374157306955743,0.0,0.4658469945355191
S&P 500,6,REALLN,0.030306233254646667,0.02825117440838998,0.0,0.4658469945355191
S&P 500,6,CUSR0000SA0L5,0.01482499909792366,0.05289967851348054,0.0,0.4658469945355191
S&P 500,6,IPDCONGD,0.01555595114090744,0.051191186252708576,0.0,0.46311475409836067
S&P 500,6,IPNCONGD,0.03376933324310695,0.01652389266656007,0.0,0.46311475409836067
S&P 500,6,CLAIMSx,0.04072502465534573,0.010488727462658609,0.0,0.46311475409836067
S&P 500,6,S&P 500,0.10464605954039102,0.0,0.0,0.46174863387978143
S&P 500,6,AMDMNOx,0.022157001398446095,0.03338047213352224,0.0,0.4521857923497268
S&P 500,6,USCONS,0.028827902593538835,0.022785012317444675,0.0,0.44945355191256836
S&P 500,6,PCEPI,0.014315366225050646,0.05088186271263728,0.0,0.44672131147540983
S&P 500,6,IPFINAL,0.0333827658823604,0.01121847800183895,0.0,0.4439890710382513
S&P 500,6,INDPRO,0.035155040495562166,0.009984751549465543,0.0,0.4412568306010929
S&P 500,6,TOTRESNS,0.08586353448573929,0.0,0.0,0.43989071038251365
S&P 500,6,IPFPNSS,0.03831019489666901,0.0066971197043379505,0.0,0.43852459016393447
S&P 500,6,IPDMAT,0.042894755921345167,0.0005645634995743443,0.0,0.4330601092896175
S&P 500,6,HWIURATIO,0.07040723784552003,0.0,0.0,0.41803278688524587
S&P 500,6,USGOVT,0.06836234424362281,0.0,0.0,0.41256830601092903
S&P 500,6,RETAILx,0.013906573900796507,0.035706598002986034,0.0,0.41120218579234974
S&P 500,6,CONSPI,0.020961993830478653,0.013394238239256229,0.0,0.41120218579234974
S&P 500,6,EXUSUKx,0.06595812410765803,0.0,0.0,0.40983606557377045
S&P 500,6,CPIULFSL,0.020926440413252072,0.010303372133614985,0.0,0.389344262295082
S&P 500,6,WPSID61,0.01033597183478734,0.031862330902189484,0.0,0.3784153005464481
S&P 500,6,DNDGRG3M086SBEA,0.011095398608774355,0.028782236812511908,0.0,0.37841530054644806
S&P 500,6,UEMPMEAN,0.003722994904280361,0.040756480475444334,0.0,0.3729508196721311
S&P 500,6,UEMP15T26,0.034342290304655285,0.0,0.0,0.3551912568306011
S&P 500,6,CPIAUCSL,0.01945336591508673,0.0019187181053186286,0.0,0.3538251366120219
S&P 500,6,CMRMTSPLx,0.010555482016400119,0.013968129639766236,0.0,0.3510928961748634
S&P 500,6,M2SL,0.03139618111543011,0.0,0.0,0.3442622950819672
S&P 500,6,IPCONGD,0.030976803321637405,0.0,0.0,0.3415300546448088
S&P 500,6,UEMP5TO14,0.030263157309445708,0.0,0.0,0.3360655737704918
S&P 500,6,IPMANSICS,0.02488854860530957,0.0,0.0,0.3224043715846994
S&P 500,6,DDURRG3M086SBEA,0.02308012253242866,0.0,0.0,0.31967213114754095
S&P 500,6,IPFUELS,0.02287861130443722,0.0,0.0,0.3169398907103825
S&P 500,6,CUSR0000SAC,0.0070140512932883965,0.010347377934210478,0.0,0.3155737704918033
S&P 500,6,INVEST,0.022330769226977826,0.0,0.0,0.314207650273224
S&P 500,6,RPI,0.0210412341668662,0.0,0.0,0.3087431693989071
S&P 500,6,CES2000000008,0.003013308512156963,0.012773456605917666,0.0,0.3046448087431694
S&P 500,6,BUSLOANS,0.020596505777877215,0.0,0.0,0.3005464480874317
S&P 500,6,CPIAPPSL,0.01964547019362209,0.0,0.0,0.2978142076502732
S&P 500,6,CUSR0000SA0L2,0.005664010858525293,0.006180967212405797,0.0,0.2937158469945355
S&P 500,6,UEMPLT5,0.019067707213375272,0.0,0.0,0.2896174863387978
S&P 500,6,CUMFNS,0.018829074558534924,0.0,0.0,0.28688524590163933
S&P 500,6,IPNMAT,0.01878733111979114,0.0,0.0,0.28415300546448086
S&P 500,6,WPSFD49207,0.018314369662600305,0.0,0.0,0.2814207650273224
S&P 500,6,CES3000000008,0.006351312335505175,0.0008667087951788055,0.0,0.28005464480874315
S&P 500,6,BOGMBASE,0.01791721835207307,0.0,0.0,0.2786885245901639
S&P 500,6,DTCOLNVHFNM,0.0035113484150345346,0.005684830269137464,0.0,0.2773224043715847
S&P 500,6,DTCTHFNM,0.017782590862865814,0.0,0.0,0.2759562841530055
S&P 500,6,NONREVSL,0.015233988889040108,0.0,0.0,0.27049180327868855
S&P 500,6,NONBORRES,0.012612071228308177,0.0,0.0,0.2568306010928962
S&P 500,6,WPSFD49502,0.012330102262728031,0.0,0.0,0.25136612021857924
S&P 500,6,UMCSENTx,0.011620104715306315,0.0,0.0,0.24863387978142074
S&P 500,6,ISRATIOx,0.010177123279951197,0.0,0.0,0.2377049180327869
S&P 500,6,OILPRICEx,0.00984569529000091,0.0,0.0,0.23497267759562843
S&P 500,6,DSERRG3M086SBEA,0.00847111276114879,0.0,0.0,0.23224043715846995
S&P 500,6,AWOTMAN,0.007559180859578792,0.0,0.0,0.22950819672131148
S&P 500,6,CPITRNSL,0.006487249508553889,0.0,0.0,0.22404371584699453
S&P 500,6,M1SL,0.0047776519185672274,0.0,0.0,0.21584699453551912
S&P 500,6,CUSR0000SAD,0.0023884321116625644,0.0,0.0,0.20218579234972678
S&P 500,6,CES0600000008,0.0017339384304713016,0.0,0.0,0.1994535519125683
S&P 500,6,DPCERA3M086SBEA,0.0008791460766579854,0.0,0.0,0.19672131147540983
S&P 500,6,WPSID62,1.1694343703527313e-05,0.0,0.0,0.19398907103825136
S&P 500,12,T1YFFM,0.2407691744436475,0.13589193708568814,0.6923076923076923,0.983606557377049
S&P 500,12,HOUSTMW,0.18485765955842004,0.10193838701794533,0.5897435897435898,0.948087431693989
S&P 500,12,PERMITMW,0.18407007724569474,0.12109529014467535,0.46153846153846156,0.9453551912568307
S&P 500,12,BAAFFM,0.16417328615840365,0.14876464393151068,0.23076923076923078,0.930327868852459
S&P 500,12,PERMITNE,0.1909673096215286,0.08549192801572358,0.15384615384615385,0.8989071038251367
S&P 500,12,MANEMP,0.14792237147677542,0.07616229519223161,0.6666666666666666,0.8920765027322405
S&P 500,12,NDMANEMP,0.12352700593493436,0.11314872296079415,0.5128205128205128,0.8879781420765028
S&P 500,12,COMPAPFFx,0.17679248347517373,0.0642211085204134,0.5641025641025641,0.8852459016393442
S&P 500,12,USWTRADE,0.11816435295536795,0.07720795379886969,0.28205128205128205,0.8387978142076503
S&P 500,12,USGOOD,0.13598456353555496,0.07662556017448541,0.05128205128205128,0.8278688524590164
S&P 500,12,AMDMUOx,0.25019117267772234,0.027965855259052486,0.6666666666666666,0.8210382513661202
S&P 500,12,PERMITW,0.09521923138423151,0.08249351696301366,0.1282051282051282,0.7978142076502732
S&P 500,12,PERMITS,0.08597465615663218,0.1348979898841991,0.02564102564102564,0.7937158469945356
S&P 500,12,HWIURATIO,0.12033108648757783,0.054767130856057555,0.2564102564102564,0.7923497267759562
S&P 500,12,CES1021000001,0.1453871318828453,0.05507800581175504,0.02564102564102564,0.7691256830601093
S&P 500,12,BUSINVx,0.17474373810460617,0.038423164717799274,0.02564102564102564,0.7581967213114754
S&P 500,12,AWHMAN,0.05661303391099802,0.1042980874363475,0.15384615384615385,0.7513661202185792
S&P 500,12,AAA,0.1349383486627786,0.028928279541474033,0.38461538461538464,0.7513661202185792
S&P 500,12,VIXCLSx,0.07081926756724079,0.07568871054822557,0.1794871794871795,0.7513661202185792
S&P 500,12,T5YFFM,0.16534469999765303,0.13994399280782277,0.0,0.7445355191256832
S&P 500,12,HOUSTW,0.10159978391867933,0.055522801650545794,0.02564102564102564,0.7363387978142076
S&P 500,12,PERMIT,0.14252289556559175,0.15308613498059742,0.0,0.733606557377049
S&P 500,12,GS5,0.12638444194217405,0.033909613872625144,0.05128205128205128,0.726775956284153
S&P 500,12,T10YFFM,0.15477852851084833,0.13405113239192135,0.0,0.7254098360655737
S&P 500,12,AAAFFM,0.13561269876690055,0.15094870671808058,0.0,0.7254098360655737
S&P 500,12,HOUST,0.1603630728222425,0.1282798761713826,0.0,0.7226775956284154
S&P 500,12,TB6SMFFM,0.18401315914008431,0.08643440319092655,0.0,0.7226775956284154
S&P 500,12,DMANEMP,0.14804685908265436,0.13072690121497166,0.0,0.7199453551912569
S&P 500,12,TB3SMFFM,0.17471257111980837,0.09801063701192314,0.0,0.7172131147540984
S&P 500,12,FEDFUNDS,0.07965934121728395,0.06425064471724173,0.02564102564102564,0.7144808743169399
S&P 500,12,UEMP15OV,0.09730332441239246,0.031477293932483,0.1794871794871795,0.7131147540983607
S&P 500,12,HOUSTS,0.12826382014058726,0.13744482051064688,0.0,0.7090163934426229
S&P 500,12,USFIRE,0.09632435050108559,0.04512247121624169,0.02564102564102564,0.7008196721311476
S&P 500,12,GS10,0.12460902323544477,0.015913825035698714,0.41025641025641024,0.6967213114754097
S&P 500,12,HOUSTNE,0.17944068909066974,0.06659209883984962,0.0,0.6953551912568307
S&P 500,12,UNRATE,0.07445709831069214,0.04487787535377219,0.05128205128205128,0.685792349726776
S&P 500,12,HWI,0.07438848764441637,0.028074911565028504,0.4358974358974359,0.6803278688524591
S&P 500,12,UEMP15T26,0.05914503952689378,0.06595870683060445,0.02564102564102564,0.6789617486338798
S&P 500,12,USTPU,0.0792879509193687,0.03362798753727647,0.02564102564102564,0.6434426229508197
S&P 500,12,GS1,0.10052915694428355,0.06497864207073922,0.0,0.6215846994535519
S&P 500,12,SRVPRD,0.07766156558513156,0.09278388662774883,0.0,0.6161202185792349
S&P 500,12,USGOVT,0.07273415767158427,0.015522693629455908,0.15384615384615385,0.5983606557377049
S&P 500,12,IPDMAT,0.09692167548599712,0.0587902619505658,0.0,0.5942622950819673
S&P 500,12,UEMP27OV,0.08453223978586095,0.06425107080609527,0.0,0.5915300546448088
S&P 500,12,PAYEMS,0.09940265237294696,0.045771570956465,0.0,0.5806010928961749
S&P 500,12,IPBUSEQ,0.07292724430309876,0.012069691928327408,0.07692307692307693,0.5765027322404371
S&P 500,12,BAA,0.12199155793029784,0.0368108830376781,0.0,0.5724043715846995
S&P 500,12,IPFPNSS,0.06658366781502784,0.06575151264263512,0.0,0.558743169398907
S&P 500,12,ISRATIOx,0.05156789464874996,0.022053514866116064,0.02564102564102564,0.5423497267759563
S&P 500,12,S&P 500,0.07024898836087057,0.05952001031557508,0.0,0.5423497267759563
S&P 500,12,CE16OV,0.08272692501298946,0.04269323707503814,0.0,0.5368852459016394
S&P 500,12,S&P PE ratio,0.060817245343073756,0.05966282043600568,0.0,0.5341530054644809
S&P 500,12,IPFINAL,0.0560977938607363,0.06294242212202583,0.0,0.5204918032786885
S&P 500,12,CES0600000007,0.023777404657994005,0.08532013912727532,0.0,0.4959016393442623
S&P 500,12,CLF16OV,0.06554821230198112,0.03394157109073781,0.0,0.48497267759562845
S&P 500,12,CMRMTSPLx,0.022387521088412906,0.07767405088657187,0.0,0.4849726775956284
S&P 500,12,USCONS,0.0652372509184151,0.03515476464455958,0.0,0.4849726775956284
S&P 500,12,EXUSUKx,0.05603793602611446,0.0,0.1794871794871795,0.48360655737704916
S&P 500,12,AMDMNOx,0.03958036240048876,0.04547875021716985,0.0,0.4740437158469945
S&P 500,12,CONSPI,0.03154863216329282,0.0,0.23076923076923078,0.4549180327868852
S&P 500,12,RPI,0.021058981485172677,0.017716729026674205,0.02564102564102564,0.4521857923497268
S&P 500,12,CPIAUCSL,0.032073812513899416,0.044890765666710575,0.0,0.44945355191256825
S&P 500,12,CUSR0000SAS,0.02628348757832047,0.05006787364593768,0.0,0.44672131147540983
S&P 500,12,TB6MS,0.08561143797158899,0.013311375281732207,0.0,0.4439890710382513
S&P 500,12,WPSID62,0.014834851291031554,0.020475702074256752,0.02564102564102564,0.4412568306010929
S&P 500,12,W875RX1,0.024043734900253733,0.048581229007063076,0.0,0.43852459016393447
S&P 500,12,INDPRO,0.08401737896238902,0.012329753537023258,0.0,0.43579234972677594
S&P 500,12,IPMAT,0.09192281058910327,0.00552898231015897,0.0,0.430327868852459
S&P 500,12,UEMP5TO14,0.04394208006093176,0.029261553559248643,0.0,0.430327868852459
S&P 500,12,TOTRESNS,0.03374304035008877,0.033383749757621484,0.0,0.4275956284153006
S&P 500,12,M2REAL,0.13189203638073477,0.0,0.0,0.42213114754098363
S&P 500,12,CP3Mx,0.08748167719559584,0.0012853762207938324,0.0,0.4193989071038251
S&P 500,12,RETAILx,0.035240487406254954,0.0,0.02564102564102564,0.4166666666666667
S&P 500,12,UMCSENTx,0.03323717787589536,0.026604450413971303,0.0,0.40027322404371585
S&P 500,12,DPCERA3M086SBEA,0.02150751821335006,0.03943557607093062,0.0,0.3975409836065574
S&P 500,12,PPICMM,0.008572066818809359,0.013868768938842368,0.02564102564102564,0.3948087431693989
S&P 500,12,CUSR0000SA0L2,0.021595679170435,0.03645431944266875,0.0,0.39207650273224043
S&P 500,12,S&P div yield,0.05413299614128871,0.013708913829422187,0.0,0.3756830601092896
S&P 500,12,OILPRICEx,0.003977154998651637,0.051287249150689274,0.0,0.34836065573770486
S&P 500,12,TB3MS,0.07269644650986867,0.0,0.0,0.342896174863388
S&P 500,12,IPNMAT,0.03632727966405272,0.007386364538244372,0.0,0.3401639344262295
S&P 500,12,IPMANSICS,0.07107576942768634,0.0,0.0,0.3401639344262295
S&P 500,12,EXSZUSx,0.0012088078180038761,0.011157771078100343,0.02564102564102564,0.33743169398907097
S&P 500,12,AWOTMAN,0.02398761089194115,0.016864924031394946,0.0,0.33469945355191255
S&P 500,12,CUSR0000SAC,0.017671637356365424,0.023324938959753627,0.0,0.33196721311475413
S&P 500,12,DSERRG3M086SBEA,0.021808213038531005,0.019623217369987955,0.0,0.3292349726775956
S&P 500,12,CPITRNSL,0.015998810484174696,0.02308009363395369,0.0,0.3237704918032787
S&P 500,12,CUMFNS,0.060144246993968156,0.0,0.0,0.32103825136612024
S&P 500,12,CPIULFSL,0.03318753247387384,0.005338967417218843,0.0,0.32103825136612024
S&P 500,12,UEMPLT5,0.01941639245337041,0.02004929319160942,0.0,0.31830601092896177
S&P 500,12,CLAIMSx,0.059270615565275034,0.0,0.0,0.31830601092896177
S&P 500,12,EXJPUSx,0.007761974338399838,0.03211610759506289,0.0,0.31830601092896177
S&P 500,12,IPCONGD,0.02916405625546602,0.008615577019490228,0.0,0.3155737704918033
S&P 500,12,IPDCONGD,0.02213117274257351,0.014453320470829034,0.0,0.3155737704918033
S&P 500,12,INVEST,0.015227728045911926,0.02061816068727218,0.0,0.3128415300546448
S&P 500,12,USTRADE,0.05632445602098922,0.0,0.0,0.31010928961748635
S&P 500,12,WPSFD49502,0.0069626862388023295,0.029718809152432968,0.0,0.3046448087431694
S&P 500,12,BOGMBASE,0.0068349847725243,0.029652452185359834,0.0,0.29918032786885246
S&P 500,12,DDURRG3M086SBEA,0.01181622729929633,0.021425837660315583,0.0,0.29918032786885246
S&P 500,12,IPFUELS,0.042078528138860725,0.0,0.0,0.2937158469945355
S&P 500,12,UEMPMEAN,0.007717052907385947,0.026199653941775924,0.0,0.29098360655737704
S&P 500,12,CES0600000008,0.01376224779058912,0.01732248640870493,0.0,0.29098360655737704
S&P 500,12,PCEPI,0.035451729143753705,0.0,0.0,0.2855191256830601
S&P 500,12,NONBORRES,0.00461477551861753,0.023474218997653562,0.0,0.2773224043715847
S&P 500,12,CPIMEDSL,0.0174210039044294,0.01157120324953409,0.0,0.2745901639344262
S&P 500,12,M2SL,0.03017087196320954,0.0,0.0,0.2663934426229508
S&P 500,12,DTCTHFNM,0.013953314024229703,0.011796729421480023,0.0,0.2663934426229508
S&P 500,12,CPIAPPSL,0.02998261340965634,0.0,0.0,0.2636612021857923
S&P 500,12,CUSR0000SA0L5,0.026812981854503645,0.0,0.0,0.2581967213114754
S&P 500,12,IPNCONGD,0.025707191348319083,0.0,0.0,0.2527322404371585
S&P 500,12,DNDGRG3M086SBEA,0.023335679018082315,0.0,0.0,0.24180327868852458
S&P 500,12,DTCOLNVHFNM,0.008808243277961435,0.003997150370509406,0.0,0.23087431693989072
S&P 500,12,WPSID61,0.020287803136497022,0.0,0.0,0.2226775956284153
S&P 500,12,BUSLOANS,0.007799684508086827,6.30017743743494e-05,0.0,0.2117486338797814
S&P 500,12,CES3000000008,0.012851792308066538,0.0,0.0,0.19808743169398904
S&P 500,12,IPB51222S,0.012137942686122859,0.0,0.0,0.19535519125683062
S&P 500,12,WPSFD49207,0.010146712297625319,0.0,0.0,0.18989071038251368
S&P 500,12,CUSR0000SAD,0.0029585107892298444,0.0012687847904433447,0.0,0.1871584699453552
S&P 500,12,CES2000000008,0.008429335099249634,0.0,0.0,0.18169398907103826
S&P 500,12,NONREVSL,0.007914324301728037,0.0,0.0,0.17896174863387979
S&P 500,12,M1SL,0.007537924610741185,0.0,0.0,0.1680327868852459
S&P 500,12,REALLN,0.004304345401021976,0.0,0.0,0.15710382513661203
S&P 500,12,EXCAUSx,0.0033018132397936778,0.0,0.0,0.15163934426229508
